filename,baseline_mse,baseline_mae,baseline_psnr,baseline_ssim,baseline_lpips,baseline_inference_ms,noise_aware_mse,noise_aware_mae,noise_aware_psnr,noise_aware_ssim,noise_aware_lpips,noise_aware_inference_ms
001857.npy,0.0004014350415673107,0.013653425499796867,33.9638472308239,0.9147086290711165,0.12579892575740814,12.960199994267896,0.0003260457597207278,0.012448089197278023,34.86721450547929,0.9324347658519745,0.10742859542369843,12.693099997704849
003158.npy,0.001850952859967947,0.03394465148448944,27.326046374370318,0.41843155796240084,0.7142783403396606,13.010800001211464,0.0016589817823842168,0.03233173489570618,27.801583966651684,0.42719868009820583,0.6838013529777527,12.92480000120122
003151.npy,0.0009388502221554518,0.019989602267742157,30.2740365785488,0.8420524665660155,0.1491689682006836,13.005100001464598,0.0008356130565516651,0.018600761890411377,30.779947788965334,0.8571183642881438,0.14059126377105713,12.742299993988127
000413.npy,0.007840823382139206,0.06829272210597992,21.05638371372351,0.5417452551956107,0.39371055364608765,23.48990000609774,0.007511989213526249,0.06711673736572266,21.242450497985416,0.5553923434678102,0.4067641794681549,23.411500005749986
000953.npy,0.0007041451754048467,0.02041471190750599,31.523377731069083,0.6821603573618792,0.5203644037246704,26.383999997051433,0.0006014971877448261,0.01912955939769745,32.20766377975613,0.7028002109929323,0.4805985689163208,27.36130000266712
000326.npy,0.000765607226639986,0.015394104644656181,31.159939801692026,0.896931393006742,0.1134873479604721,30.128800004604273,0.0006833110237494111,0.014559745788574219,31.653815870570867,0.9063846450770349,0.1273982673883438,29.852899999241345
001185.npy,0.0019665511790663004,0.03356035426259041,27.062947468169934,0.8106839661466815,0.1876600980758667,29.137199991964735,0.0018635888118296862,0.03257733955979347,27.29649900928939,0.8163501186375915,0.20308400690555573,28.996299995924346
000933.npy,0.0008963194559328258,0.018788618966937065,30.475371664940415,0.7623299322270178,0.29562288522720337,74.56950000778306,0.000839965243358165,0.018314503133296967,30.75738649585547,0.7653967066104338,0.30410775542259216,73.94050000584684
002708.npy,0.0028539993800222874,0.040255650877952576,25.44546141157468,0.5742464159347778,0.3719293773174286,12.679899999056943,0.002642824314534664,0.039245352149009705,25.779317276662297,0.5783215160000149,0.37341082096099854,11.750999998184852
000187.npy,0.0007855496369302273,0.01959122344851494,31.048263630097797,0.88325730092448,0.122963547706604,12.35219999216497,0.0007317558629438281,0.018857227638363838,31.356337762266435,0.8894898639387936,0.14279618859291077,11.922100005904213
000284.npy,0.005359195638448,0.0503741092979908,22.709003896391135,0.6792356685259017,0.3195495903491974,12.386699992930517,0.004954974167048931,0.04877721890807152,23.049586414233197,0.6929637900223394,0.34920430183410645,12.107700007618405
002885.npy,0.0025729434564709663,0.03666204586625099,25.895697180264087,0.737843628727708,0.22519880533218384,71.52110000606626,0.0023338044993579388,0.035004109144210815,26.319355507755997,0.7525220503279194,0.2283332347869873,71.18130000890233
000787.npy,0.0004866475937888026,0.013437091372907162,33.12785408736755,0.8900664125888348,0.09401057660579681,15.214200000627898,0.0004040126805193722,0.012509096413850784,33.936049660877536,0.901363307216525,0.11769649386405945,14.766899999813177
002364.npy,0.0022551794536411762,0.02755645290017128,26.468189035721718,0.7529832728434503,0.20511992275714874,15.205000003334135,0.002074490999802947,0.026731334626674652,26.830884548261402,0.7568437132664323,0.21638080477714539,14.83820000430569
001481.npy,0.0017291259719058871,0.03085910528898239,27.62173357308278,0.7818176475045439,0.1949104517698288,15.145199999096803,0.0017003618413582444,0.030923478305339813,27.694586356052497,0.7861451589305689,0.23469170928001404,14.822600001934916
002533.npy,0.0138693330809474,0.09335217624902725,18.579444191223025,0.48033159287900384,0.5412407517433167,24.224699998740107,0.013567188754677773,0.09231358766555786,18.67510163371685,0.4959939244220285,0.5528024435043335,24.598799995146692
002574.npy,0.00045021832920610905,0.01649519056081772,33.46576827722335,0.8836075694656372,0.14594821631908417,73.63129999430384,0.0004431185661815107,0.016403216868638992,33.534800499263405,0.897457527235508,0.16728200018405914,73.58470000326633
001200.npy,0.0016937635373324156,0.030398238450288773,27.71147213936136,0.7900460412900895,0.27627062797546387,71.33999999496154,0.0016961428336799145,0.03099031187593937,27.70537570398124,0.7915116092419326,0.3170624375343323,70.61520000570454
002261.npy,0.0007019988261163235,0.019938267767429352,31.53663617869376,0.8392465815107674,0.20347413420677185,13.45450000371784,0.0007270150235854089,0.020311139523983,31.384566161777094,0.844461830043137,0.2174491584300995,13.170500009437092
000322.npy,0.0016213133931159973,0.02679707296192646,27.90133041989045,0.8180438251934312,0.18321841955184937,13.434099993901327,0.001542920945212245,0.026257038116455078,28.1165632055985,0.8263153060380779,0.1936199814081192,13.137799993273802
001550.npy,0.0010895279701799154,0.019907299429178238,29.627616511345444,0.8510778627498821,0.2179792821407318,13.49070000287611,0.0010542150121182203,0.019169578328728676,29.77070743136437,0.857643984046191,0.21934674680233002,13.09890000266023
000511.npy,0.0036201791372150183,0.04204118624329567,24.412699466639506,0.6683418472482515,0.26640447974205017,13.429200000246055,0.0033521302975714207,0.04076860845088959,24.746791206854,0.6759338946002014,0.29295113682746887,13.108700004522689
002196.npy,0.004767077974975109,0.04221551492810249,23.217477034616127,0.8101324230696038,0.1335051953792572,23.314999998547137,0.004008390009403229,0.03860266134142876,23.97030054918231,0.8352873691058457,0.1237410455942154,22.92279999528546
001881.npy,0.0024592489935457706,0.03818117827177048,26.091975161999898,0.7648990202842504,0.2281607687473297,72.79479999851901,0.0023001371882855892,0.03719969838857651,26.382462556284786,0.7739469417865612,0.22460606694221497,72.04640000418294
002988.npy,0.0020894361659884453,0.030594591051340103,26.799709113059006,0.584102166359136,0.45412129163742065,72.05090000934433,0.001874465961009264,0.029186422005295753,27.27122415875282,0.5946481769234687,0.4680773913860321,71.46580000699032
000177.npy,0.0025994949974119663,0.04047997295856476,25.851110245303325,0.36066401124353065,0.7361825108528137,71.20839999697637,0.0023716415744274855,0.038836099207401276,26.249509369059997,0.3627787925026491,0.7394994497299194,70.6520000094315
001083.npy,0.00041134076309390366,0.015338198281824589,33.857982645405066,0.8313002620249986,0.42338815331459045,71.06889999704435,0.0002584890171419829,0.012488964945077896,35.875579036274495,0.8857621401195526,0.2935261130332947,35.59449999011122
002472.npy,0.006545558571815491,0.05145154893398285,21.840532620130265,0.7916251855672598,0.1621640920639038,17.19680000678636,0.005712708458304405,0.048010893166065216,22.43157925738768,0.8148547699358464,0.1762307733297348,16.86669999617152
001408.npy,0.0005771977594122291,0.010751884430646896,32.38675366627472,0.9273596419006586,0.12647466361522675,17.28660000662785,0.0004792905237991363,0.009825300425291061,33.19401161298879,0.9366196786080897,0.13018305599689484,16.809200009447522
001470.npy,0.003389161778613925,0.03435058146715164,24.69907700485212,0.8160536192668587,0.19426925480365753,17.215200001373887,0.003285328857600689,0.033457640558481216,24.834211712512648,0.8247399896961944,0.20619019865989685,16.89559999795165
000396.npy,0.0031661377288401127,0.042344845831394196,24.99470218582507,0.7289375222282409,0.30288442969322205,27.15360000729561,0.0029724370688199997,0.04101811349391937,25.2688731647598,0.7422938594404161,0.31806862354278564,26.826699991943315
001556.npy,0.0013538076309487224,0.0233384370803833,28.684430281332855,0.8452426079477128,0.24754205346107483,29.509300002246164,0.0012377756647765636,0.023279210552573204,29.07358059732678,0.8679250715108319,0.29238319396972656,30.770899989875033
000379.npy,0.007493297569453716,0.05729135125875473,21.253270193325484,0.7188500734143173,0.2983649969100952,76.34569999936502,0.007293520960956812,0.05569913238286972,21.37062767050905,0.7357580489142165,0.2792019844055176,74.02679999358952
000418.npy,0.0015215998282656074,0.030398722738027573,28.17699546182034,0.4839721947614861,0.6975412964820862,72.77460000477731,0.0013924221275374293,0.029170460999011993,28.562290897563823,0.4870954945589602,0.6903698444366455,71.44729999708943
001378.npy,0.002351253293454647,0.03602129966020584,26.2870057394411,0.6730702506684093,0.3201092779636383,71.69810000050347,0.0022802590392529964,0.03569769486784935,26.420158354713553,0.6701755219676457,0.34090656042099,50.09350000182167
003127.npy,0.0003146782983094454,0.013561776839196682,35.021331994550266,0.8875627353386879,0.2877974510192871,16.352699996787123,0.0002660593017935753,0.012604430317878723,35.750215901843475,0.9011883454995155,0.2916710674762726,16.018299997085705
000881.npy,0.0007045462261885405,0.018836241215467453,31.5209052121918,0.8476556257461235,0.21664229035377502,16.429700001026504,0.0005670436657965183,0.017263038083910942,32.463834736106534,0.866443343836546,0.19067779183387756,16.03520000935532
000636.npy,0.0017319575417786837,0.025512129068374634,27.614627613462535,0.7928285354603529,0.17922158539295197,16.410500000347383,0.0015976467402651906,0.02441825345158577,27.965192488474926,0.8028953033951521,0.198614239692688,16.026899989810772
001138.npy,0.0018659083871170878,0.02843288891017437,27.291096578142643,0.8110168882406354,0.19080927968025208,72.55359999544453,0.001455632271245122,0.02621523290872574,28.369483172502488,0.8289383989094645,0.18590520322322845,71.35800000105519
001393.npy,0.0011880488600581884,0.0266733318567276,29.25165669656623,0.7040678803599179,0.3714766502380371,71.04779999644961,0.0011849252041429281,0.026473941281437874,29.263090793028272,0.7076004053204059,0.4058864414691925,70.84599998779595
001731.npy,0.01235924195498228,0.0848860964179039,19.08008198009203,0.5964193681752232,0.31777000427246094,12.558100002934225,0.011725388467311859,0.08264092355966568,19.308727564557845,0.6222653025964759,0.3121187388896942,12.294500003918074
002859.npy,0.00026683893520385027,0.012548582628369331,35.73750848951064,0.8664253176763058,0.28630295395851135,12.536499998532236,0.0002011533360928297,0.011073971167206764,36.96472750535169,0.8839677353663444,0.2561304569244385,12.265299999853596
000653.npy,0.0019926487002521753,0.027739189565181732,27.005692527648975,0.7844753293430805,0.22755067050457,12.598399989656173,0.001861243392340839,0.026876553893089294,27.301968343372693,0.7889655406095981,0.2525741755962372,12.281999996048398
003108.npy,0.001450603362172842,0.02639014460146427,28.38451353902665,0.757594099465549,0.270329087972641,22.632899999734946,0.0013797781430184841,0.02569616585969925,28.60190752657539,0.7742819351214617,0.2627352774143219,22.27380000113044
000026.npy,0.005295528098940849,0.04773162677884102,22.760907238499023,0.7022223865584731,0.27519121766090393,24.893299996620044,0.004960431717336178,0.04612501710653305,23.044805315511713,0.7139956204749197,0.3078107535839081,24.53290000266861
001139.npy,0.002070401795208454,0.03053104132413864,26.83945380200249,0.7894361639765501,0.21333357691764832,29.064100002869964,0.0016273506917059422,0.02761603705585003,27.88518844983709,0.8156057737007141,0.19997259974479675,28.84450000419747
002413.npy,0.0004480655479710549,0.014204147271811962,33.48658436893554,0.9142406284887791,0.17469079792499542,31.886700002360158,0.0003199836937710643,0.013149759732186794,34.94872123870667,0.939700101026535,0.13857097923755646,33.114699996076524
001839.npy,0.003048079088330269,0.03496242314577103,25.15973784437635,0.7841402940594405,0.202812060713768,78.63689999794587,0.0030267410911619663,0.03475760668516159,25.190246948103404,0.7860196510011884,0.23403459787368774,77.38820000668056
000902.npy,0.002085530897602439,0.02634851448237896,26.807833617694357,0.7903578759581894,0.1869780421257019,72.40180000371765,0.001811494934372604,0.02508818358182907,27.419628652270042,0.7922123025925792,0.20436060428619385,71.76930000423454
001718.npy,0.0008786411490291357,0.02257116325199604,30.561884363569245,0.739767549045302,0.24073658883571625,15.977800008840859,0.0008290536352433264,0.021941035985946655,30.814173483424412,0.7426627699322886,0.2733728289604187,15.614599993568845
002232.npy,0.0011273070704191923,0.025113845244050026,29.47957794009621,0.7505313449839307,0.22608307003974915,15.989399995305575,0.0009647003607824445,0.023306716233491898,30.15607564055629,0.7877878159829862,0.2044111043214798,15.733499996713363
002872.npy,0.0005793659365735948,0.017254840582609177,32.37047044443495,0.8278673886854202,0.2458948791027069,15.983799996320158,0.0005641165189445019,0.01712634041905403,32.48631184554401,0.8344849791150466,0.2643960416316986,15.651499998057261
002661.npy,0.0005344634409993887,0.016424141824245453,32.72081968020153,0.8841429010128975,0.20068970322608948,27.17119999579154,0.0004940414801239967,0.0154399573802948,33.06236580267613,0.9001948421835899,0.16880343854427338,27.004900010069832
002932.npy,0.0014997937250882387,0.02691245824098587,28.23968438318522,0.8239051270614565,0.1481315940618515,29.525100006139837,0.0013154763728380203,0.02533029019832611,28.809169689647693,0.8361632101800666,0.16341595351696014,29.702100000577047
000814.npy,0.004381707403808832,0.044044893234968185,23.583566174519813,0.7234584530856926,0.2622966766357422,34.73069999017753,0.004220857750624418,0.04325118660926819,23.745992669161012,0.7238843559058467,0.28376519680023193,35.021499992581084
002298.npy,0.0011372638400644064,0.024491310119628906,29.441387943871774,0.8006538834193945,0.17059721052646637,40.00629999791272,0.0010330142686143517,0.023467544466257095,29.858936812766522,0.8100612891007066,0.17575497925281525,39.624900004127994
000108.npy,0.013338726945221424,0.07857808470726013,18.748856127770086,0.640210686011069,0.27081015706062317,75.15580000472255,0.013178168796002865,0.07729494571685791,18.801449368000483,0.6484961717048602,0.31079599261283875,74.71149999764748
002465.npy,0.002128767082467675,0.03393200784921646,26.718718793913702,0.7722500869780965,0.21454942226409912,12.094500008970499,0.0019632591865956783,0.03270881623029709,27.070223739929652,0.7793769524767437,0.24066604673862457,11.740200003259815
002069.npy,0.00027972011594101787,0.01114229392260313,35.53276327154618,0.9181804513897895,0.07633325457572937,12.113000004319474,0.00024092438980005682,0.01053621806204319,36.18119228583954,0.9263168714051246,0.08404359221458435,11.933000001590699
000952.npy,0.0028170058503746986,0.03991635888814926,25.502122560771646,0.47168836038586986,0.5317550897598267,12.09440000820905,0.002628173679113388,0.03863015025854111,25.803459472582155,0.4723098386947941,0.5304816961288452,11.72480000241194
000895.npy,0.0019973907619714737,0.027500564232468605,26.995370038367913,0.7513746011307649,0.3405953049659729,23.813699997845106,0.0018327198922634125,0.025645829737186432,27.369039001701672,0.7848879063506052,0.2846306562423706,23.26129999710247
000383.npy,0.0026440327055752277,0.04021385312080383,25.77733191944172,0.45298572484301963,0.7925100922584534,25.62529999704566,0.0025782675947993994,0.03949153423309326,25.886719939253368,0.4495400458945483,0.8053114414215088,25.121900005615316
000122.npy,0.0010085594840347767,0.019307386130094528,29.962985303617664,0.8682259847466741,0.10092981159687042,30.033700008061714,0.0007828426314517856,0.01722910813987255,31.063255339030707,0.8877928862490552,0.0908641666173935,29.942799999844283
000130.npy,0.0042955344542860985,0.05024690181016922,23.6698276275117,0.7914919316234738,0.21117514371871948,29.097799997543916,0.003891346976161003,0.04767865687608719,24.09900025565912,0.8077852254182101,0.2260616421699524,28.77220000664238
001728.npy,0.0035692062228918076,0.03174479305744171,24.474283678791092,0.860854223791033,0.15088960528373718,74.31100000394508,0.0031091871205717325,0.029413484036922455,25.073531465989127,0.8772599029546455,0.1601289063692093,72.97300000209361
002418.npy,0.0019005730282515287,0.030960407108068466,27.211154383385114,0.7697281598065421,0.2099969983100891,71.33979999343865,0.0015484687173739076,0.028584089130163193,28.100975487852445,0.7910499549059383,0.21478042006492615,70.86039999558125
000356.npy,0.0034386550541967154,0.038534048944711685,24.63611385081373,0.7065895662388548,0.2587164044380188,13.598200006526895,0.003281249664723873,0.03794866055250168,24.839606898264588,0.7118150007551133,0.2808089852333069,13.291300012497231
002233.npy,0.001639889320358634,0.029770981520414352,27.851854813704293,0.7590676398375519,0.2730097472667694,13.621999998576939,0.001618754817172885,0.03092082589864731,27.90818945995584,0.7533805036811531,0.2994955778121948,13.27139999193605
003033.npy,0.004045731388032436,0.04732020944356918,23.93002943648616,0.5748465470236708,0.4227423071861267,13.64570000441745,0.003970339894294739,0.04726974293589592,24.01172334081916,0.5723769871132989,0.472340852022171,13.310499998624437
002771.npy,0.0031293188221752644,0.042784325778484344,25.04550170805889,0.44088564091336635,0.44258612394332886,24.025300008361228,0.003084444673731923,0.04247750714421272,25.108230200076132,0.4298568625125893,0.4436446726322174,23.736999995890073
000419.npy,0.0015245702816173434,0.030449822545051575,28.16852573171021,0.48105201926982405,0.6879941821098328,28.294200004893355,0.001395103638060391,0.02921466901898384,28.553935363402452,0.484267002586484,0.6760143041610718,27.9409999930067
003016.npy,0.0055060964077711105,0.05451123043894768,22.591561535664688,0.755858191185412,0.22647441923618317,33.333700004732236,0.005072642117738724,0.05269269645214081,22.947658151290963,0.76867537969766,0.2434353232383728,33.073099999455735
000571.npy,0.0030126420315355062,0.038451068103313446,25.210524689044856,0.7342267991282344,0.24479986727237701,29.59259999624919,0.0028577828779816628,0.037601154297590256,25.439707908858203,0.7419321582255661,0.24512913823127747,29.228200000943616
000914.npy,0.004611917771399021,0.050127044320106506,23.361184281953882,0.7501134178309367,0.2572045624256134,74.40719999431167,0.004356605000793934,0.04861355572938919,23.60851805741044,0.7643161484856158,0.26259905099868774,72.75609999487642
001003.npy,0.0020119103137403727,0.034076981246471405,26.963913876827924,0.5275431439791604,0.550492525100708,71.44459999108221,0.0018211918650195003,0.032734718173742294,27.396442846453382,0.5404318100777679,0.5469412207603455,70.90209999296349
001126.npy,0.00153515231795609,0.025690387934446335,28.13848521627911,0.8285929579306841,0.15920642018318176,71.35560001188423,0.0013943068915978074,0.024675723165273666,28.556416228951136,0.8376880200085379,0.16264401376247406,47.460299989324994
003037.npy,0.001200666418299079,0.0218807402998209,29.205776331549018,0.9143999680991173,0.06621687114238739,15.821099994354881,0.0010659651597961783,0.020653698593378067,29.722570066769777,0.9223252135634422,0.07439325004816055,15.517099993303418
000102.npy,0.0007169413147494197,0.020661579445004463,31.445163920163964,0.7743153889858672,0.43352949619293213,15.797999993083067,0.0005894333589822054,0.01896202564239502,32.29565255006911,0.7992598362438083,0.3715910017490387,15.458800000487827
000456.npy,0.0031851003877818584,0.04241466894745827,24.96876839011876,0.5965325087370132,0.4350159764289856,15.801599991391413,0.003129655960947275,0.042118463665246964,25.045034091118588,0.592418669515344,0.45539140701293945,15.451700004632585
002619.npy,0.0020881087984889746,0.026510488241910934,26.802469000220604,0.8136590382944755,0.20472970604896545,27.198000010685064,0.0020453566685318947,0.0258806012570858,26.892309616872396,0.816406308403078,0.21660847961902618,26.759600004879758
