filename,sigma,mse,mae,psnr_db,ssim,inference_ms
001550.npy,0.03,0.0011417983332648873,0.022384624928236008,29.4241059595047,0.8634123289009332,18.522899999879883
000511.npy,0.03,0.0031309351325035095,0.040434546768665314,25.04325930991891,0.6773284359900877,18.536199999289238
002196.npy,0.03,0.0034408261999487877,0.04045793414115906,24.63337252580828,0.8790291837795973,18.45430000048509
001881.npy,0.03,0.0025224725250154734,0.040632858872413635,25.981735376099678,0.7972680500466823,18.42469999974128
002988.npy,0.03,0.0026066976133733988,0.040053486824035645,25.839093531792933,0.6040056593036205,18.489299999600917
000177.npy,0.03,0.0027700429782271385,0.04208667576313019,25.57513472439902,0.34116636514520643,18.355199999859906
001083.npy,0.03,0.0009365826263092458,0.02576480805873871,30.284539021472124,0.9250672162075043,18.247599999995145
002472.npy,0.03,0.0052199456840753555,0.048571497201919556,22.823340024743487,0.8112006073921919,18.22360000005574
001408.npy,0.03,0.0006749329622834921,0.015730448067188263,31.707393884328376,0.837202139652133,18.282400000316557
001470.npy,0.03,0.003115400904789567,0.03546823561191559,25.064860414623595,0.7875598702114225,18.078899999636633
000396.npy,0.03,0.002841959474608302,0.039974913001060486,25.46382130411155,0.741253327942133,17.97939999960363
001556.npy,0.03,0.002977264579385519,0.047934871166944504,25.26182565281551,0.8880992786022425,17.937200000233133
000379.npy,0.03,0.007652800064533949,0.0710340142250061,21.1617964012951,0.7432598013809323,18.123900000318827
000418.npy,0.03,0.0014973168727010489,0.030204344540834427,28.246862929636173,0.47990350976777074,17.86389999961102
001378.npy,0.03,0.002422180026769638,0.0392351970076561,26.157936183026397,0.6578053019043207,19.87569999982952
003127.npy,0.03,0.0006462433957494795,0.019690170884132385,31.89603857149092,0.9105488345851899,17.969400000765745
000881.npy,0.03,0.0007127361604943871,0.019994430243968964,31.470711829587323,0.8892089027481079,17.73019999927783
000636.npy,0.03,0.0015899179270491004,0.02677719108760357,27.986252898444455,0.7691058066900969,17.53400000052352
001138.npy,0.03,0.0018088354263454676,0.03431732952594757,27.426009447357707,0.8387121877603531,17.592600000170933
001393.npy,0.03,0.0017616087570786476,0.03319375589489937,27.540905508119046,0.7268762600121498,17.645899999479298
001731.npy,0.03,0.011188119649887085,0.08259934186935425,19.512428766268208,0.6105223101381362,17.66959999986284
002859.npy,0.03,0.000686753774061799,0.021342456340789795,31.631989500697387,0.8870333379974366,17.70089999990887
000653.npy,0.03,0.001852700486779213,0.027913853526115417,27.321947819068555,0.7713962044296264,17.416799999409704
003108.npy,0.03,0.0018713485915213823,0.03384974226355553,27.278453158811914,0.8264405563238263,17.399899999873014
000026.npy,0.03,0.004738692659884691,0.04634639620780945,23.243414613855556,0.7069063713796139,17.337500000394357
001139.npy,0.03,0.0018035534303635359,0.03423534333705902,27.438709851303326,0.8378124292809963,17.316800000116928
002413.npy,0.03,0.0017207281198352575,0.03681104630231857,27.642877377832853,0.9554968655881881,17.330300000139687
001839.npy,0.03,0.0027205944061279297,0.034896016120910645,25.653361913545233,0.7838124456327781,17.2379000005094
000902.npy,0.03,0.0018352123443037271,0.02971826121211052,27.363136843865373,0.6667200017964839,17.310799999904702
001718.npy,0.03,0.0013325950130820274,0.029449403285980225,28.753018293728736,0.7492711809535026,17.388000000210013
002232.npy,0.03,0.002004699083045125,0.03928658366203308,26.979507911087826,0.8217264620443583,17.395500000020547
002872.npy,0.03,0.0009244644897989929,0.023649729788303375,30.341097634645674,0.8196134935567378,17.284399999880407
002661.npy,0.03,0.0005980391288176179,0.019779615104198456,32.232704103743586,0.9312202069921494,17.322199999398435
002932.npy,0.03,0.0012943308101966977,0.02695825882256031,28.879547147262578,0.849831190669179,17.324500000540866
000814.npy,0.03,0.004083330277353525,0.046016111969947815,23.889854914797745,0.6581670357782244,17.315600000074483
002298.npy,0.03,0.00104628037661314,0.02337251976132393,29.803519234724266,0.8197102520742416,17.272099999900092
000108.npy,0.03,0.011623302474617958,0.07655040919780731,19.346704550846727,0.658909626683075,17.454599999837228
002465.npy,0.03,0.0020775978919118643,0.034701935946941376,26.824384980924666,0.7815193922760486,17.103600000154984
002069.npy,0.03,0.00038935564225539565,0.015312336385250092,34.09653521711715,0.8547793933486938,17.16039999973873
000952.npy,0.03,0.0033075925894081593,0.04579554498195648,24.804880027204497,0.46060814947867396,17.107900000155496
000895.npy,0.03,0.002062049228698015,0.03572269529104233,26.857009373175348,0.8212706410323605,16.847400000187918
000383.npy,0.03,0.0029923049733042717,0.042158544063568115,25.239941441978576,0.43464350833392146,16.83950000006007
000122.npy,0.03,0.0008585662581026554,0.02136937715113163,30.66226202103939,0.8627097041292191,17.00260000052367
000130.npy,0.03,0.0035969936288893223,0.046420201659202576,24.44060352938135,0.8143420077249408,17.008200000418583
001728.npy,0.03,0.0029854215681552887,0.03520633652806282,25.249943360966604,0.7535409161324501,17.230499999641324
002418.npy,0.03,0.0017122983699664474,0.03129218891263008,27.66420548623378,0.7867693942124545,16.952899999523652
000356.npy,0.03,0.0030641588382422924,0.039676010608673096,25.136887165168815,0.7296552906195154,16.996300000755582
002233.npy,0.03,0.0032424097880721092,0.04860015958547592,24.891320623834904,0.7864699247201681,16.945299999861163
003033.npy,0.03,0.004213502164930105,0.05173411965370178,23.753567726873392,0.5557054487209916,16.99940000071365
002771.npy,0.03,0.0034999926574528217,0.04598018527030945,24.559328462572676,0.3947389703487158,16.955099999904633
000419.npy,0.03,0.0015575721627101302,0.030767519026994705,28.075518175658992,0.4774876654162407,16.822200000206067
003016.npy,0.03,0.005015162751078606,0.05645577982068062,22.997150016794336,0.7784684431877136,16.836200000398094
000571.npy,0.03,0.0028835576958954334,0.0397324413061142,25.400713218326963,0.7319064506840408,16.87110000057146
000914.npy,0.03,0.003857846138998866,0.04637736827135086,24.13655101639346,0.7670026588140726,16.887499999938882
001003.npy,0.03,0.0024634867440909147,0.04128071665763855,26.084497833905797,0.5461618508453369,16.842600000018138
001126.npy,0.03,0.001642432063817978,0.02895491011440754,27.845126012124453,0.8478406878358722,16.657999999551976
003037.npy,0.03,0.000941641628742218,0.02178121730685234,30.261143219222575,0.8951337451472282,16.79619999958959
000102.npy,0.03,0.0010830877581611276,0.026374639943242073,29.653363698251923,0.8333716080951691,16.823399999339017
000456.npy,0.03,0.0036363948602229357,0.047219082713127136,24.393289594493055,0.5747046608121991,17.046200000550016
002619.npy,0.03,0.00224154070019722,0.031683675944805145,26.494533549263295,0.71489770670259,16.56970000021829
