filename,sigma,mse,mae,psnr_db,ssim,inference_ms
001550.npy,0.05,0.001188812660984695,0.02256743237376213,29.24886568152732,0.8303526571432948,19.269100000201433
000511.npy,0.05,0.003602856770157814,0.04436292499303818,24.433529966825258,0.6469273876448125,19.054800000049
002196.npy,0.05,0.0034798779524862766,0.03983288258314133,24.584360100753923,0.8662717360453606,19.03559999936988
001881.npy,0.05,0.0023326100781559944,0.03880368918180466,26.321578255402404,0.7933063121907711,18.962000000101398
002988.npy,0.05,0.002295384183526039,0.03629807382822037,26.391446444502456,0.6027686683467478,18.950300000142306
000177.npy,0.05,0.002527731005102396,0.04013724625110626,25.97269144403789,0.34757790545129774,18.903999999565713
001083.npy,0.05,0.0007918394403532147,0.02348949760198593,31.013628738767732,0.8947131953105927,18.843699999706587
002472.npy,0.05,0.006021606735885143,0.05472622811794281,22.20287605063454,0.766046706819117,18.921599999885075
001408.npy,0.05,0.0012173831928521395,0.024600669741630554,29.145726750907603,0.6465627085507513,18.83960000031948
001470.npy,0.05,0.00334274023771286,0.03935595601797104,24.758974013871295,0.7059065814270526,18.825099999958184
000396.npy,0.05,0.003012232482433319,0.04191422462463379,25.211115267108983,0.7364699753164053,18.733400000201073
001556.npy,0.05,0.002558024600148201,0.04254717379808426,25.920952516965293,0.8826958637031168,18.857199999729346
000379.npy,0.05,0.0074507854878902435,0.06858017295598984,21.277979596381403,0.7427180494146347,18.816800000422518
000418.npy,0.05,0.0014921550173312426,0.030312102288007736,28.261860327102113,0.4814822280497551,18.783299999995506
001378.npy,0.05,0.002300581429153681,0.03773317486047745,26.381623726849597,0.6594984791332483,18.716500000664382
003127.npy,0.05,0.000606208574026823,0.019285060465335846,32.17377934163244,0.8676847176921367,18.707899999753863
000881.npy,0.05,0.0006908391369506717,0.019838204607367516,31.606230877839284,0.8527890026597976,18.774600000142527
000636.npy,0.05,0.002153312787413597,0.03359873965382576,26.66892853952028,0.6758719990364314,18.69269999951939
001138.npy,0.05,0.0017540082335472107,0.03298643231391907,27.55968370249581,0.8124497189221382,18.763600000056613
001393.npy,0.05,0.0015155927976593375,0.03043435700237751,28.194174693229357,0.7246041750545502,18.43120000012277
001731.npy,0.05,0.011130433529615402,0.08231604844331741,19.53487933112995,0.6170221823670418,18.5062000000471
002859.npy,0.05,0.0006108065135776997,0.02006619982421398,32.14096350269854,0.8396991326472759,18.5062000000471
000653.npy,0.05,0.002289422322064638,0.033694446086883545,26.40274074789492,0.7115660718067437,18.50930000000517
003108.npy,0.05,0.0016292522195726633,0.030853459611535072,27.88011689409421,0.8097025406179428,18.304600000192295
000026.npy,0.05,0.00517815537750721,0.05036570131778717,22.858249275628545,0.6790753172496558,18.36650000041118
001139.npy,0.05,0.0018000351265072823,0.033383339643478394,27.447189947234904,0.8080382909963131,18.386199999440578
002413.npy,0.05,0.0014394165482372046,0.03214097023010254,28.41813544396488,0.9503083224663734,18.30679999966378
001839.npy,0.05,0.003051305888220668,0.03845618665218353,25.155142426011857,0.742250461850042,18.324099999517784
000902.npy,0.05,0.0022721458226442337,0.03543552756309509,26.435637938571425,0.6013253174717427,18.30179999979009
001718.npy,0.05,0.0010677685495465994,0.02566305547952652,29.71522904072075,0.7526365845134259,18.29089999955613
002232.npy,0.05,0.0016436052974313498,0.03448856621980667,27.8420249163325,0.8170628746664524,18.330100000639504
002872.npy,0.05,0.0010115759214386344,0.025012509897351265,29.950014982845417,0.7685003556825817,18.4465000002092
002661.npy,0.05,0.0005661520408466458,0.018078720197081566,32.47066879304745,0.9032355452449322,18.108500000380445
002932.npy,0.05,0.0014274513814598322,0.028086945414543152,28.45438671108194,0.8195573859009743,18.38229999975738
000814.npy,0.05,0.004483555443584919,0.050377003848552704,23.483774817850737,0.6127943441073894,18.24010000018461
002298.npy,0.05,0.0011655952548608184,0.025182917714118958,29.33452238345032,0.7948225237913131,18.247599999995145
000108.npy,0.05,0.012228257954120636,0.07983800023794174,19.1263540429865,0.6358464896705293,18.298199999662756
002465.npy,0.05,0.002211059210821986,0.03607795014977455,26.553996105958046,0.7647607008250058,18.113000000084867
002069.npy,0.05,0.0008912624325603247,0.023212522268295288,30.499944068884908,0.7172878074077368,18.103100000189443
000952.npy,0.05,0.002991405548527837,0.042769595980644226,25.241247030209458,0.46053863906097414,18.19580000028509
000895.npy,0.05,0.001840839977376163,0.03093426674604416,27.34983956176086,0.8180986899646818,18.1099000001268
000383.npy,0.05,0.002752742264419794,0.040477193892002106,25.602344564070386,0.43694150596904757,18.252599999868835
000122.npy,0.05,0.001139641972258687,0.02531597390770912,29.432315697010797,0.760531059713602,18.191699999988487
000130.npy,0.05,0.0037963571958243847,0.04811554774641991,24.206329290883374,0.8051253344752789,18.193800000517513
001728.npy,0.05,0.003597727045416832,0.04230398312211037,24.43971779406311,0.6455762941019908,18.241099999613652
002418.npy,0.05,0.0017611405346542597,0.03176291286945343,27.542059908475114,0.7702543630708456,18.364600000495557
000356.npy,0.05,0.003078737296164036,0.03898048400878906,25.116273543830058,0.7192655539690308,18.047000000478874
002233.npy,0.05,0.0029469255823642015,0.04539402201771736,25.306308455492296,0.7720931546154618,18.07820000067295
003033.npy,0.05,0.003978694789111614,0.04944625496864319,24.00259375235106,0.5585789599386081,17.96979999926407
002771.npy,0.05,0.0032841884531080723,0.04431653022766113,24.83571928418619,0.4010184515209943,17.899100000249746
000419.npy,0.05,0.0015284782275557518,0.030614756047725677,28.157407312304123,0.4796589881527424,18.104400000083842
003016.npy,0.05,0.0048661986365914345,0.054682523012161255,23.128101701485303,0.7753982384084165,17.97230000011041
000571.npy,0.05,0.002939654514193535,0.04034459963440895,25.317037056687294,0.7135032829344272,17.974100000174076
000914.npy,0.05,0.0042735314927995205,0.049813494086265564,23.692130899375922,0.7478042910014391,17.9030999997849
001003.npy,0.05,0.0021261144429445267,0.03763142228126526,26.72413390549402,0.5519622802689076,17.953799999304465
001126.npy,0.05,0.0016151595627889037,0.028492894023656845,27.917845770166544,0.821258977537334,17.853800000011688
003037.npy,0.05,0.0014992801006883383,0.02928491309285164,28.241171982671283,0.8066886989119202,17.73030000003928
000102.npy,0.05,0.0009123431518673897,0.02401505783200264,30.39841811722568,0.8171155939836502,17.748000000210595
000456.npy,0.05,0.003420543624088168,0.04557640478014946,24.659048722218774,0.5724665611407757,17.830099999628146
002619.npy,0.05,0.0025443388149142265,0.03687063977122307,25.94425070256071,0.6082979893062115,17.641000000367058
